Season,Participants,Best Odd,Your Bet,Winning Bet
2015,Serbia Univ. W - Czech Republic Univ. W,1.22,1,1
2015,Ukraine Univ. W - China Univ. W,1.16,1,1
2015,Japan Univ. W - Uruguay Univ. W,1.01,1,1
2015,Brazil Univ. W - Russia Univ. W,1.02,2,2
2015,Slovakia Univ. W - China Univ. W,1.42,1,2
2015,Serbia Univ. W - Japan Univ. W,1.08,1,1
2015,South Korea Univ. W - Romania Univ. W,1.06,1,0
2015,Czech Republic Univ. W - Brazil Univ. W,1.19,2,1
2015,Montenegro Univ. W - Serbia Univ. W,1.23,2,2
2015,Brazil Univ. W - Slovakia Univ. W,1.05,1,1
2015,Russia Univ. W - Czech Republic Univ. W,1.03,1,1
2015,Uruguay Univ. W - China Univ. W,1.01,2,2
2015,Romania Univ. W - Japan Univ. W,1.18,1,0
2015,Serbia Univ. W - Ukraine Univ. W,1.29,1,1
2015,South Korea Univ. W - Montenegro Univ. W,1.06,1,1
2015,China Univ. W - Czech Republic Univ. W,1.09,2,2
2015,Montenegro Univ. W - Romania Univ. W,1.33,2,0
2015,Serbia Univ. W - South Korea Univ. W,1.17,2,2
2015,Brazil Univ. W - China Univ. W,1.08,1,1
2015,Czech Republic Univ. W - Slovakia Univ. W,1.39,1,1
2015,Japan Univ. W - Montenegro Univ. W,1.26,2,2
2015,Romania Univ. W - Serbia Univ. W,1.49,2,2
