Season,Participants,Best Odd,Your Bet,Winning Bet
2015,Turkey W - Azerbaijan W,1.43,1,1
2015,Belgium W - Serbia W,1.16,2,2
2015,Azerbaijan W - Netherlands W,1.48,2,1
2015,Turkey W - Russia W,1.14,1,1
2015,Russia W - Serbia W,1.15,2,2
2015,Turkey W - Azerbaijan W,1.32,1,1
2015,Croatia W - Germany W,1.1,2,2
2015,Italy W - Romania W,1.17,1,2
2015,Netherlands W - Bulgaria W,1.25,1,1
2015,Belgium W - Poland W,1.17,2,1
2015,Germany W - Russia W,1.17,1,2
2015,Azerbaijan W - Belgium W,1.25,1,1
2015,Poland W - Italy W,1.13,1,1
2015,Serbia W - Netherlands W,1.23,1,2
2015,Bulgaria W - Croatia W,1.08,1,2
2015,Romania W - Turkey W,1.02,2,2
2015,Russia W - Croatia W,1.2,1,1
2015,Belgium W - Turkey W,1.15,2,2
2015,Italy W - Azerbaijan W,1.14,2,2
2015,Serbia W - Bulgaria W,1.22,1,1
2015,Poland W - Romania W,1.09,1,1
2015,Azerbaijan W - Poland W,1.39,2,1
2015,Germany W - Serbia W,1.46,2,2
2015,Romania W - Belgium W,1.26,2,2
2015,Croatia W - Netherlands W,1.06,2,2
2015,Turkey W - Italy W,1.26,1,1
2015,Netherlands W - Russia W,1.27,1,1
2015,Azerbaijan W - Romania W,1.35,1,1
2015,Germany W - Bulgaria W,1.43,1,1
2015,Italy W - Belgium W,1.25,2,1
2015,Serbia W - Croatia W,1.06,1,1
