Kristianstad - Alingsas,1.3,1
Ystads IF - Kristianstad&nbsp;,1.29,1
Kristianstad - Ystads IF&nbsp;,1.14,1
Alingsas - Savehof&nbsp;,1.44,1
Ystads IF - Kristianstad&nbsp;,1.36,0
Kristianstad - Ystads IF&nbsp;,1.15,1
Alingsas - Savehof&nbsp;,1.43,1
Lugi - Ystads IF&nbsp;,1.41,0
Alingsas - Malmo&nbsp;,1.31,1
Karlskrona - Tyreso&nbsp;,1.14,1
Kristianstad - Guif&nbsp;,1.06,1
Lugi - Ystads IF&nbsp;,1.36,0
Aranas - Onnereds&nbsp;,1.13,1
Hammarby - Alstermo&nbsp;,1.07,1
Hammarby - Alstermo&nbsp;,1.04,1
Karlskrona - Tyreso&nbsp;,1.13,1
Guif - Kristianstad&nbsp;,1.26,1
Alingsas - Malmo&nbsp;,1.33,1
Aranas - Onnereds&nbsp;,1.15,1
Kristianstad - Guif&nbsp;,1.1,1
Lugi - Ystads IF&nbsp;,1.32,1
Alstermo - Hammarby&nbsp;,1.32,1
Hammarby - Redbergslids,1.31,1
IFK Ystads - Alingsas,1.14,1
Kristianstad - Ricoh,1.04,1
Lugi - Karlskrona,1.03,1
Savehof - Malmo,1.33,1
Skovde - Aranas,1.2,0
Redbergslids - Guif,1.31,1
Malmo - Skovde,1.22,1
Ricoh - IFK Ystads,1.2,1
Karlskrona - Kristianstad,1.04,1
Kristianstad - Alingsas,1.3,1
Ystads IF - Kristianstad&nbsp;,1.29,1
Kristianstad - Ystads IF&nbsp;,1.14,1
Alingsas - Savehof&nbsp;,1.44,1
Ystads IF - Kristianstad&nbsp;,1.36,0
Kristianstad - Ystads IF&nbsp;,1.15,1
Alingsas - Savehof&nbsp;,1.43,1
Lugi - Ystads IF&nbsp;,1.41,0
Alingsas - Malmo&nbsp;,1.31,1
Karlskrona - Tyreso&nbsp;,1.14,1
Kristianstad - Guif&nbsp;,1.06,1
Lugi - Ystads IF&nbsp;,1.36,0
Aranas - Onnereds&nbsp;,1.13,1
Hammarby - Alstermo&nbsp;,1.07,1
Hammarby - Alstermo&nbsp;,1.04,1
Karlskrona - Tyreso&nbsp;,1.13,1
Guif - Kristianstad&nbsp;,1.26,1
Alingsas - Malmo&nbsp;,1.33,1
Aranas - Onnereds&nbsp;,1.15,1
Kristianstad - Guif&nbsp;,1.1,1
Lugi - Ystads IF&nbsp;,1.32,1
Alstermo - Hammarby&nbsp;,1.32,1
Hammarby - Redbergslids,1.31,1
IFK Ystads - Alingsas,1.14,1
Kristianstad - Ricoh,1.04,1
Lugi - Karlskrona,1.03,1
Savehof - Malmo,1.33,1
Skovde - Aranas,1.2,0
Redbergslids - Guif,1.31,1
Malmo - Skovde,1.22,1
Ricoh - IFK Ystads,1.2,1
Karlskrona - Kristianstad,1.04,1
Kristianstad - Alingsas,1.3,1
Ystads IF - Kristianstad&nbsp;,1.29,1
Kristianstad - Ystads IF&nbsp;,1.14,1
Alingsas - Savehof&nbsp;,1.44,1
Ystads IF - Kristianstad&nbsp;,1.36,0
Kristianstad - Ystads IF&nbsp;,1.15,1
Alingsas - Savehof&nbsp;,1.43,1
Lugi - Ystads IF&nbsp;,1.41,0
Alingsas - Malmo&nbsp;,1.31,1
Karlskrona - Tyreso&nbsp;,1.14,1
Kristianstad - Guif&nbsp;,1.06,1
Lugi - Ystads IF&nbsp;,1.36,0
Aranas - Onnereds&nbsp;,1.13,1
Hammarby - Alstermo&nbsp;,1.07,1
Hammarby - Alstermo&nbsp;,1.04,1
Karlskrona - Tyreso&nbsp;,1.13,1
Guif - Kristianstad&nbsp;,1.26,1
Alingsas - Malmo&nbsp;,1.33,1
Aranas - Onnereds&nbsp;,1.15,1
Kristianstad - Guif&nbsp;,1.1,1
Lugi - Ystads IF&nbsp;,1.32,1
Alstermo - Hammarby&nbsp;,1.32,1
Hammarby - Redbergslids,1.31,1
IFK Ystads - Alingsas,1.14,1
Kristianstad - Ricoh,1.04,1
Lugi - Karlskrona,1.03,1
Savehof - Malmo,1.33,1
Skovde - Aranas,1.2,0
Redbergslids - Guif,1.31,1
Malmo - Skovde,1.22,1
Ricoh - IFK Ystads,1.2,1
Karlskrona - Kristianstad,1.04,1
Kristianstad - Alingsas,1.3,1
Ystads IF - Kristianstad&nbsp;,1.29,1
Kristianstad - Ystads IF&nbsp;,1.14,1
Alingsas - Savehof&nbsp;,1.44,1
Ystads IF - Kristianstad&nbsp;,1.36,0
Kristianstad - Ystads IF&nbsp;,1.15,1
Alingsas - Savehof&nbsp;,1.43,1
Lugi - Ystads IF&nbsp;,1.41,0
Alingsas - Malmo&nbsp;,1.31,1
Karlskrona - Tyreso&nbsp;,1.14,1
Kristianstad - Guif&nbsp;,1.06,1
Lugi - Ystads IF&nbsp;,1.36,0
Aranas - Onnereds&nbsp;,1.13,1
Hammarby - Alstermo&nbsp;,1.07,1
Hammarby - Alstermo&nbsp;,1.04,1
Karlskrona - Tyreso&nbsp;,1.13,1
Guif - Kristianstad&nbsp;,1.26,1
Alingsas - Malmo&nbsp;,1.33,1
Aranas - Onnereds&nbsp;,1.15,1
Kristianstad - Guif&nbsp;,1.1,1
Lugi - Ystads IF&nbsp;,1.32,1
Alstermo - Hammarby&nbsp;,1.32,1
Hammarby - Redbergslids,1.31,1
IFK Ystads - Alingsas,1.14,1
Kristianstad - Ricoh,1.04,1
Lugi - Karlskrona,1.03,1
Savehof - Malmo,1.33,1
Skovde - Aranas,1.2,0
Redbergslids - Guif,1.31,1
Malmo - Skovde,1.22,1
Ricoh - IFK Ystads,1.2,1
Karlskrona - Kristianstad,1.04,1
Kristianstad - Alingsas,1.3,1
Ystads IF - Kristianstad&nbsp;,1.29,1
Kristianstad - Ystads IF&nbsp;,1.14,1
Alingsas - Savehof&nbsp;,1.44,1
Ystads IF - Kristianstad&nbsp;,1.36,0
Kristianstad - Ystads IF&nbsp;,1.15,1
Alingsas - Savehof&nbsp;,1.43,1
Lugi - Ystads IF&nbsp;,1.41,0
Alingsas - Malmo&nbsp;,1.31,1
Karlskrona - Tyreso&nbsp;,1.14,1
Kristianstad - Guif&nbsp;,1.06,1
Lugi - Ystads IF&nbsp;,1.36,0
Aranas - Onnereds&nbsp;,1.13,1
Hammarby - Alstermo&nbsp;,1.07,1
Hammarby - Alstermo&nbsp;,1.04,1
Karlskrona - Tyreso&nbsp;,1.13,1
Guif - Kristianstad&nbsp;,1.26,1
Alingsas - Malmo&nbsp;,1.33,1
Aranas - Onnereds&nbsp;,1.15,1
Kristianstad - Guif&nbsp;,1.1,1
Lugi - Ystads IF&nbsp;,1.32,1
Alstermo - Hammarby&nbsp;,1.32,1
Hammarby - Redbergslids,1.31,1
IFK Ystads - Alingsas,1.14,1
Kristianstad - Ricoh,1.04,1
Lugi - Karlskrona,1.03,1
Savehof - Malmo,1.33,1
Skovde - Aranas,1.2,0
Redbergslids - Guif,1.31,1
Malmo - Skovde,1.22,1
Ricoh - IFK Ystads,1.2,1
Karlskrona - Kristianstad,1.04,1
Kristianstad - Alingsas,1.3,1
Ystads IF - Kristianstad&nbsp;,1.29,1
Kristianstad - Ystads IF&nbsp;,1.14,1
Alingsas - Savehof&nbsp;,1.44,1
Ystads IF - Kristianstad&nbsp;,1.36,0
Kristianstad - Ystads IF&nbsp;,1.15,1
Alingsas - Savehof&nbsp;,1.43,1
Lugi - Ystads IF&nbsp;,1.41,0
Alingsas - Malmo&nbsp;,1.31,1
Karlskrona - Tyreso&nbsp;,1.14,1
Kristianstad - Guif&nbsp;,1.06,1
Lugi - Ystads IF&nbsp;,1.36,0
Aranas - Onnereds&nbsp;,1.13,1
Hammarby - Alstermo&nbsp;,1.07,1
Hammarby - Alstermo&nbsp;,1.04,1
Karlskrona - Tyreso&nbsp;,1.13,1
Guif - Kristianstad&nbsp;,1.26,1
Alingsas - Malmo&nbsp;,1.33,1
Aranas - Onnereds&nbsp;,1.15,1
Kristianstad - Guif&nbsp;,1.1,1
Lugi - Ystads IF&nbsp;,1.32,1
Alstermo - Hammarby&nbsp;,1.32,1
Hammarby - Redbergslids,1.31,1
IFK Ystads - Alingsas,1.14,1
Kristianstad - Ricoh,1.04,1
Lugi - Karlskrona,1.03,1
Savehof - Malmo,1.33,1
Skovde - Aranas,1.2,0
Redbergslids - Guif,1.31,1
Malmo - Skovde,1.22,1
Ricoh - IFK Ystads,1.2,1
Karlskrona - Kristianstad,1.04,1
Kristianstad - Alingsas,1.37,1
Kristianstad - Savehof&nbsp;,1.13,1
Savehof - Kristianstad&nbsp;,1.43,1
Kristianstad - Savehof&nbsp;,1.14,1
Karlskrona - Helsingborg&nbsp;,1.45,1
Lindesberg - Skovde&nbsp;,1.44,1
Kristianstad - Redbergslids&nbsp;,1.1,1
Aranas - Vasteras Irsta HF&nbsp;,1.24,1
Ystads IF - Malmo&nbsp;,1.38,0
Alingsas - Guif&nbsp;,1.3,1
Karlskrona - Helsingborg&nbsp;,1.43,1
Skovde - Lindesberg&nbsp;,1.18,1
Redbergslids - Kristianstad&nbsp;,1.31,1
Karlskrona - Helsingborg&nbsp;,1.32,0
Skovde - Lindesberg&nbsp;,1.35,1
Aranas - Vasteras Irsta HF&nbsp;,1.38,1
Lugi - Savehof&nbsp;,1.5,0
Alingsas - Guif&nbsp;,1.32,1
Kristianstad - Redbergslids&nbsp;,1.07,1
Lindesberg - Skovde&nbsp;,1.5,0
Alingsas - Kristianstad,1.31,1
Aranas - Redbergslids,1.21,1
Drott - Lugi,1.03,0
Hammarby - Ricoh,1.41,1
Malmo - Karlskrona,1.08,1
Savehof - Guif,1.5,1
Ystads IF - Skovde,1.06,1
Skovde - Savehof,1.23,1
Karlskrona - Alingsas,1.22,0
Ricoh - Drott,1.07,1
Kristianstad - Aranas,1.01,1
Savehof - Ricoh,1.18,0
Kristianstad - Alingsas,1.37,1
Kristianstad - Savehof&nbsp;,1.13,1
Savehof - Kristianstad&nbsp;,1.43,1
Kristianstad - Savehof&nbsp;,1.14,1
Karlskrona - Helsingborg&nbsp;,1.45,1
Lindesberg - Skovde&nbsp;,1.44,1
Kristianstad - Redbergslids&nbsp;,1.1,1
Aranas - Vasteras Irsta HF&nbsp;,1.24,1
Ystads IF - Malmo&nbsp;,1.38,0
Alingsas - Guif&nbsp;,1.3,1
Karlskrona - Helsingborg&nbsp;,1.43,1
Skovde - Lindesberg&nbsp;,1.18,1
Redbergslids - Kristianstad&nbsp;,1.31,1
Karlskrona - Helsingborg&nbsp;,1.32,0
Skovde - Lindesberg&nbsp;,1.35,1
Aranas - Vasteras Irsta HF&nbsp;,1.38,1
Lugi - Savehof&nbsp;,1.5,0
Alingsas - Guif&nbsp;,1.32,1
Kristianstad - Redbergslids&nbsp;,1.07,1
Lindesberg - Skovde&nbsp;,1.5,0
Alingsas - Kristianstad,1.31,1
Aranas - Redbergslids,1.21,1
Drott - Lugi,1.03,0
Hammarby - Ricoh,1.41,1
Malmo - Karlskrona,1.08,1
Savehof - Guif,1.5,1
Ystads IF - Skovde,1.06,1
Skovde - Savehof,1.23,1
Karlskrona - Alingsas,1.22,0
Ricoh - Drott,1.07,1
Kristianstad - Aranas,1.01,1
Savehof - Ricoh,1.18,0
Kristianstad - Alingsas,1.37,1
Kristianstad - Savehof&nbsp;,1.13,1
Savehof - Kristianstad&nbsp;,1.43,1
Kristianstad - Savehof&nbsp;,1.14,1
Karlskrona - Helsingborg&nbsp;,1.45,1
Lindesberg - Skovde&nbsp;,1.44,1
Kristianstad - Redbergslids&nbsp;,1.1,1
Aranas - Vasteras Irsta HF&nbsp;,1.24,1
Ystads IF - Malmo&nbsp;,1.38,0
Alingsas - Guif&nbsp;,1.3,1
Karlskrona - Helsingborg&nbsp;,1.43,1
Skovde - Lindesberg&nbsp;,1.18,1
Redbergslids - Kristianstad&nbsp;,1.31,1
Karlskrona - Helsingborg&nbsp;,1.32,0
Skovde - Lindesberg&nbsp;,1.35,1
Aranas - Vasteras Irsta HF&nbsp;,1.38,1
Lugi - Savehof&nbsp;,1.5,0
Alingsas - Guif&nbsp;,1.32,1
Kristianstad - Redbergslids&nbsp;,1.07,1
Lindesberg - Skovde&nbsp;,1.5,0
Alingsas - Kristianstad,1.31,1
Aranas - Redbergslids,1.21,1
Drott - Lugi,1.03,0
Hammarby - Ricoh,1.41,1
Malmo - Karlskrona,1.08,1
Savehof - Guif,1.5,1
Ystads IF - Skovde,1.06,1
Skovde - Savehof,1.23,1
Karlskrona - Alingsas,1.22,0
Ricoh - Drott,1.07,1
Kristianstad - Aranas,1.01,1
Savehof - Ricoh,1.18,0
Kristianstad - Alingsas,1.37,1
Kristianstad - Savehof&nbsp;,1.13,1
Savehof - Kristianstad&nbsp;,1.43,1
Kristianstad - Savehof&nbsp;,1.14,1
Karlskrona - Helsingborg&nbsp;,1.45,1
Lindesberg - Skovde&nbsp;,1.44,1
Kristianstad - Redbergslids&nbsp;,1.1,1
Aranas - Vasteras Irsta HF&nbsp;,1.24,1
Ystads IF - Malmo&nbsp;,1.38,0
Alingsas - Guif&nbsp;,1.3,1
Karlskrona - Helsingborg&nbsp;,1.43,1
Skovde - Lindesberg&nbsp;,1.18,1
Redbergslids - Kristianstad&nbsp;,1.31,1
Karlskrona - Helsingborg&nbsp;,1.32,0
Skovde - Lindesberg&nbsp;,1.35,1
Aranas - Vasteras Irsta HF&nbsp;,1.38,1
Lugi - Savehof&nbsp;,1.5,0
Alingsas - Guif&nbsp;,1.32,1
Kristianstad - Redbergslids&nbsp;,1.07,1
Lindesberg - Skovde&nbsp;,1.5,0
Alingsas - Kristianstad,1.31,1
Aranas - Redbergslids,1.21,1
Drott - Lugi,1.03,0
Hammarby - Ricoh,1.41,1
Malmo - Karlskrona,1.08,1
Savehof - Guif,1.5,1
Ystads IF - Skovde,1.06,1
Skovde - Savehof,1.23,1
Karlskrona - Alingsas,1.22,0
Ricoh - Drott,1.07,1
Kristianstad - Aranas,1.01,1
Savehof - Ricoh,1.18,0
Kristianstad - Alingsas,1.37,1
Kristianstad - Savehof&nbsp;,1.13,1
Savehof - Kristianstad&nbsp;,1.43,1
Kristianstad - Savehof&nbsp;,1.14,1
Karlskrona - Helsingborg&nbsp;,1.45,1
Lindesberg - Skovde&nbsp;,1.44,1
Kristianstad - Redbergslids&nbsp;,1.1,1
Aranas - Vasteras Irsta HF&nbsp;,1.24,1
Ystads IF - Malmo&nbsp;,1.38,0
