Kalamaria - Vataniakos,1.25,0
Kalamaria - Tilikratis L.,1.33,1
Serres - AEP Iraklis,1.2,0
Tilikratis L. - Vataniakos,1.31,1
Tsaritsani - Kranoula,1.42,1
Serres - Megas Alexandros,1.25,1
Eordaikos - Kranoula,1.5,0
Fokikos FC - Kozani FC,1.35,1
Kalloni - Nafpaktiakos,1.25,1
Epanomi - Megas Alexandros,1.28,0
Kozani FC - Kranoula,1.25,0
Megas Alexandros - Kozani FC,1.38,0
Epanomi - Aetos,1.35,1
Fokikos FC - Kranoula,1.45,0
Giannitsa - Megas Alexandros,1.5,1
Kozani FC - Kalloni,1.44,1
Odysseas - Makedonikos,1.25,1
Eordaikos - Odysseas,1.45,0
Giannitsa - Aetos,1.5,1
Tyrnavos - Makedonikos,1.3,1
Kalloni - Megas Alexandros,1.4,0
Eordaikos - Tyrnavos,1.5,0
Makedonikos - Niki Volos,1.5,1
Fokikos FC - AEP Iraklis,1.3,0
Eordaikos - Kranoula,1.5,0
Fokikos FC - Kozani FC,1.35,1
Kalloni - Nafpaktiakos,1.25,1
Epanomi - Megas Alexandros,1.28,0
Kozani FC - Kranoula,1.25,0
Megas Alexandros - Kozani FC,1.38,0
Epanomi - Aetos,1.35,1
Fokikos FC - Kranoula,1.45,0
Giannitsa - Megas Alexandros,1.5,1
Kozani FC - Kalloni,1.44,1
Odysseas - Makedonikos,1.25,1
Eordaikos - Odysseas,1.45,0
Giannitsa - Aetos,1.5,1
Tyrnavos - Makedonikos,1.3,1
Kalloni - Megas Alexandros,1.4,0
Eordaikos - Tyrnavos,1.5,0
Makedonikos - Niki Volos,1.5,1
Fokikos FC - AEP Iraklis,1.3,0
