Sodertalje - Visby/Roma,1.27,1
Troja/Ljungby - Huddinge,1.43,1
Vasteras - Visby/Roma,1.37,0
Rogle - BIK Karlskoga&nbsp;,1.36,0
Rogle - BIK Karlskoga&nbsp;,1.38,1
Almtuna - AIK,1.4,1
Vasterviks IK - Tingsryds,1.31,1
Sodertalje - Visby/Roma,1.27,1
Troja/Ljungby - Huddinge,1.43,1
Vasteras - Visby/Roma,1.37,0
Rogle - BIK Karlskoga&nbsp;,1.36,0
Rogle - BIK Karlskoga&nbsp;,1.38,1
Almtuna - AIK,1.4,1
Vasterviks IK - Tingsryds,1.31,1
Sodertalje - Visby/Roma,1.27,1
Troja/Ljungby - Huddinge,1.43,1
Vasteras - Visby/Roma,1.37,0
Rogle - BIK Karlskoga&nbsp;,1.36,0
Rogle - BIK Karlskoga&nbsp;,1.38,1
Almtuna - AIK,1.4,1
Vasterviks IK - Tingsryds,1.31,1
Sodertalje - Visby/Roma,1.27,1
Troja/Ljungby - Huddinge,1.43,1
Vasteras - Visby/Roma,1.37,0
Rogle - BIK Karlskoga&nbsp;,1.36,0
Rogle - BIK Karlskoga&nbsp;,1.38,1
Almtuna - AIK,1.4,1
Vasterviks IK - Tingsryds,1.31,1
Sodertalje - Visby/Roma,1.27,1
Troja/Ljungby - Huddinge,1.43,1
Vasteras - Visby/Roma,1.37,0
Rogle - BIK Karlskoga&nbsp;,1.36,0
Rogle - BIK Karlskoga&nbsp;,1.38,1
Almtuna - AIK,1.4,1
Vasterviks IK - Tingsryds,1.31,1
Sodertalje - Visby/Roma,1.27,1
Troja/Ljungby - Huddinge,1.43,1
Vasteras - Visby/Roma,1.37,0
Rogle - BIK Karlskoga&nbsp;,1.36,0
Rogle - BIK Karlskoga&nbsp;,1.38,1
Almtuna - AIK,1.4,1
Vasterviks IK - Tingsryds,1.31,1
Sodertalje - Visby/Roma,1.27,1
Troja/Ljungby - Huddinge,1.43,1
Vasteras - Visby/Roma,1.37,0
Rogle - BIK Karlskoga&nbsp;,1.36,0
Rogle - BIK Karlskoga&nbsp;,1.38,1
Almtuna - AIK,1.4,1
Vasterviks IK - Tingsryds,1.31,1
Sodertalje - Visby/Roma,1.27,1
Troja/Ljungby - Huddinge,1.43,1
Vasteras - Visby/Roma,1.37,0
Rogle - BIK Karlskoga&nbsp;,1.36,0
Rogle - BIK Karlskoga&nbsp;,1.38,1
Almtuna - AIK,1.4,1
Vasterviks IK - Tingsryds,1.31,1
Sodertalje - Visby/Roma,1.27,1
Troja/Ljungby - Huddinge,1.43,1
Vasteras - Visby/Roma,1.37,0
Rogle - BIK Karlskoga&nbsp;,1.36,0
Rogle - BIK Karlskoga&nbsp;,1.38,1
Almtuna - AIK,1.4,1
Vasterviks IK - Tingsryds,1.31,1
Troja/Ljungby - Borlange,1.27,1
Sodertalje - Borlange,1.16,1
Modo - Leksands&nbsp;,1.49,1
Vasterviks IK - Borlange,1.2,1
Modo - Leksands&nbsp;,1.33,0
Sundsvall - Borlange,1.35,1
Asploven - Borlange,1.27,1
Troja/Ljungby - Borlange,1.27,1
Sodertalje - Borlange,1.16,1
Modo - Leksands&nbsp;,1.49,1
Vasterviks IK - Borlange,1.2,1
Modo - Leksands&nbsp;,1.33,0
Sundsvall - Borlange,1.35,1
Asploven - Borlange,1.27,1
Troja/Ljungby - Borlange,1.27,1
Sodertalje - Borlange,1.16,1
Modo - Leksands&nbsp;,1.49,1
Vasterviks IK - Borlange,1.2,1
Modo - Leksands&nbsp;,1.33,0
Sundsvall - Borlange,1.35,1
Asploven - Borlange,1.27,1
Troja/Ljungby - Borlange,1.27,1
Sodertalje - Borlange,1.16,1
Modo - Leksands&nbsp;,1.49,1
Vasterviks IK - Borlange,1.2,1
Modo - Leksands&nbsp;,1.33,0
Sundsvall - Borlange,1.35,1
Asploven - Borlange,1.27,1
Troja/Ljungby - Borlange,1.27,1
Sodertalje - Borlange,1.16,1
Modo - Leksands&nbsp;,1.49,1
Vasterviks IK - Borlange,1.2,1
Modo - Leksands&nbsp;,1.33,0
Sundsvall - Borlange,1.35,1
Asploven - Borlange,1.27,1
Troja/Ljungby - Borlange,1.27,1
Sodertalje - Borlange,1.16,1
Modo - Leksands&nbsp;,1.49,1
Vasterviks IK - Borlange,1.2,1
Modo - Leksands&nbsp;,1.33,0
Sundsvall - Borlange,1.35,1
Asploven - Borlange,1.27,1
Troja/Ljungby - Borlange,1.27,1
Sodertalje - Borlange,1.16,1
Modo - Leksands&nbsp;,1.49,1
Vasterviks IK - Borlange,1.2,1
Modo - Leksands&nbsp;,1.33,0
