Pitea - Kristianstads&nbsp;,1.27,1
HC Vita Hasten - Visby/Roma&nbsp;,1.37,1
Kallinge/Ronneby - Ostersund&nbsp;,1.15,1
Huddinge - Arlanda&nbsp;,1.35,1
Tingsryds - Vasterviks IK&nbsp;,1.38,1
Hudiksvalls - Tierps&nbsp;,1.27,1
Ostersund - Tegs&nbsp;,1.46,1
Hudiksvalls - Tierps&nbsp;,1.41,1
Kiruna - Kalix Ungdoms&nbsp;,1.21,1
Tingsryds - Vasterviks IK&nbsp;,1.17,0
Huddinge - Arlanda&nbsp;,1.37,1
Falu - Skedvi/Saters,1.06,1
Lindlovens - Hedemora,1.17,1
Surahammars - Skedvi/Saters,1.08,1
Tierps - Falu,1.41,0
Pitea - Kristianstads&nbsp;,1.27,1
HC Vita Hasten - Visby/Roma&nbsp;,1.37,1
Kallinge/Ronneby - Ostersund&nbsp;,1.15,1
Huddinge - Arlanda&nbsp;,1.35,1
Tingsryds - Vasterviks IK&nbsp;,1.38,1
Hudiksvalls - Tierps&nbsp;,1.27,1
Ostersund - Tegs&nbsp;,1.46,1
Hudiksvalls - Tierps&nbsp;,1.41,1
Kiruna - Kalix Ungdoms&nbsp;,1.21,1
Tingsryds - Vasterviks IK&nbsp;,1.17,0
Huddinge - Arlanda&nbsp;,1.37,1
Falu - Skedvi/Saters,1.06,1
Lindlovens - Hedemora,1.17,1
Surahammars - Skedvi/Saters,1.08,1
Tierps - Falu,1.41,0
Surahammars - Hedemora,1.47,1
Tierps - Valbo,1.5,1
Borlange - Tierps,1.45,1
Surahammars - Valbo,1.36,1
Borlange - Hedemora,1.25,0
Borlange - Valbo,1.35,1
Tierps - Valbo,1.3,0
Surahammars - Valbo,1.35,1
Soderhamn/Ljusne - Enkopings,1.05,1
Enkopings - Ore,1.14,0
Soderhamn/Ljusne - Lindlovens,1.14,0
Enkopings - Soderhamn/Ljusne,1.03,1
Lindlovens - Soderhamn/Ljusne,1.35,1
Ore - Enkopings,1.42,0
Lindlovens - Surahammars,1.4,1
Soderhamn/Ljusne - Enkopings,1.14,1
Tierps - Ore,1.32,0
