Barcelona - Alaves&nbsp;,1.18,1
Barcelona - Real Sociedad&nbsp;,1.23,1
Atl. Madrid - Eibar&nbsp;,1.29,1
Real Madrid - Celta Vigo&nbsp;,1.22,0
Barcelona - Ath Bilbao&nbsp;,1.12,1
Atl. Madrid - Las Palmas&nbsp;,1.3,0
Ath Bilbao - Barcelona&nbsp;,1.47,0
Ath Bilbao - Santander&nbsp;,1.17,1
Celta Vigo - UCAM Murcia&nbsp;,1.43,1
Barcelona - Hercules&nbsp;,1.04,1
Sevilla - Formentera&nbsp;,1.02,1
Atl. Madrid - Guijuelo&nbsp;,1.03,1
Malaga - Cordoba&nbsp;,1.35,0
Real Sociedad - Valladolid&nbsp;,1.43,0
Villarreal - Toledo&nbsp;,1.16,0
Santander - Ath Bilbao&nbsp;,1.38,1
Hercules - Barcelona&nbsp;,1.16,0
Guijuelo - Atl. Madrid&nbsp;,1.05,1
Barcelona - Alaves&nbsp;,1.18,1
Barcelona - Real Sociedad&nbsp;,1.23,1
Atl. Madrid - Eibar&nbsp;,1.29,1
Real Madrid - Celta Vigo&nbsp;,1.22,0
Barcelona - Ath Bilbao&nbsp;,1.12,1
Atl. Madrid - Las Palmas&nbsp;,1.3,0
Ath Bilbao - Barcelona&nbsp;,1.47,0
Ath Bilbao - Santander&nbsp;,1.17,1
Celta Vigo - UCAM Murcia&nbsp;,1.43,1
Barcelona - Hercules&nbsp;,1.04,1
Sevilla - Formentera&nbsp;,1.02,1
Atl. Madrid - Guijuelo&nbsp;,1.03,1
Malaga - Cordoba&nbsp;,1.35,0
Real Sociedad - Valladolid&nbsp;,1.43,0
Villarreal - Toledo&nbsp;,1.16,0
Santander - Ath Bilbao&nbsp;,1.38,1
Hercules - Barcelona&nbsp;,1.16,0
Guijuelo - Atl. Madrid&nbsp;,1.05,1
Barcelona - Alaves&nbsp;,1.18,1
Barcelona - Real Sociedad&nbsp;,1.23,1
Atl. Madrid - Eibar&nbsp;,1.29,1
Real Madrid - Celta Vigo&nbsp;,1.22,0
Barcelona - Ath Bilbao&nbsp;,1.12,1
Atl. Madrid - Las Palmas&nbsp;,1.3,0
Ath Bilbao - Barcelona&nbsp;,1.47,0
Ath Bilbao - Santander&nbsp;,1.17,1
Celta Vigo - UCAM Murcia&nbsp;,1.43,1
Barcelona - Hercules&nbsp;,1.04,1
Sevilla - Formentera&nbsp;,1.02,1
Atl. Madrid - Guijuelo&nbsp;,1.03,1
Malaga - Cordoba&nbsp;,1.35,0
Real Sociedad - Valladolid&nbsp;,1.43,0
Villarreal - Toledo&nbsp;,1.16,0
Santander - Ath Bilbao&nbsp;,1.38,1
Hercules - Barcelona&nbsp;,1.16,0
Guijuelo - Atl. Madrid&nbsp;,1.05,1
Barcelona - Sevilla,1.32,0
Barcelona - Valencia&nbsp;,1.12,1
Barcelona - Ath Bilbao&nbsp;,1.24,1
Atl. Madrid - Celta Vigo&nbsp;,1.38,0
Sevilla - Mirandes&nbsp;,1.22,1
Atl. Madrid - Rayo Vallecano&nbsp;,1.31,1
Espanyol - Barcelona&nbsp;,1.38,1
Celta Vigo - Cadiz CF&nbsp;,1.25,1
Sevilla - Betis&nbsp;,1.44,1
Barcelona - Espanyol&nbsp;,1.08,1
Villarreal - Huesca&nbsp;,1.33,1
Atl. Madrid - Reus Deportiu&nbsp;,1.13,1
Celta Vigo - Almeria&nbsp;,1.34,1
Valencia - Barakaldo&nbsp;,1.3,1
Ath Bilbao - Linense&nbsp;,1.11,1
Sevilla - UD Logrones&nbsp;,1.22,1
Dep. La Coruna - Llagostera&nbsp;,1.42,0
Linense - Ath Bilbao&nbsp;,1.4,1
Barcelona - Sevilla,1.32,0
Barcelona - Valencia&nbsp;,1.12,1
Barcelona - Ath Bilbao&nbsp;,1.24,1
Atl. Madrid - Celta Vigo&nbsp;,1.38,0
Sevilla - Mirandes&nbsp;,1.22,1
Atl. Madrid - Rayo Vallecano&nbsp;,1.31,1
Espanyol - Barcelona&nbsp;,1.38,1
Celta Vigo - Cadiz CF&nbsp;,1.25,1
Sevilla - Betis&nbsp;,1.44,1
Barcelona - Espanyol&nbsp;,1.08,1
Villarreal - Huesca&nbsp;,1.33,1
Atl. Madrid - Reus Deportiu&nbsp;,1.13,1
Celta Vigo - Almeria&nbsp;,1.34,1
Valencia - Barakaldo&nbsp;,1.3,1
Ath Bilbao - Linense&nbsp;,1.11,1
Sevilla - UD Logrones&nbsp;,1.22,1
Dep. La Coruna - Llagostera&nbsp;,1.42,0
Linense - Ath Bilbao&nbsp;,1.4,1
Barcelona - Sevilla,1.32,0
Barcelona - Valencia&nbsp;,1.12,1
Barcelona - Ath Bilbao&nbsp;,1.24,1
Atl. Madrid - Celta Vigo&nbsp;,1.38,0
Sevilla - Mirandes&nbsp;,1.22,1
Atl. Madrid - Rayo Vallecano&nbsp;,1.31,1
Espanyol - Barcelona&nbsp;,1.38,1
Celta Vigo - Cadiz CF&nbsp;,1.25,1
Sevilla - Betis&nbsp;,1.44,1
Barcelona - Espanyol&nbsp;,1.08,1
Villarreal - Huesca&nbsp;,1.33,1
Atl. Madrid - Reus Deportiu&nbsp;,1.13,1
Celta Vigo - Almeria&nbsp;,1.34,1
Valencia - Barakaldo&nbsp;,1.3,1
Ath Bilbao - Linense&nbsp;,1.11,1
Sevilla - UD Logrones&nbsp;,1.22,1
Dep. La Coruna - Llagostera&nbsp;,1.42,0
Linense - Ath Bilbao&nbsp;,1.4,1
Ath Bilbao - Barcelona&nbsp;,1.18,1
Barcelona - Villarreal&nbsp;,1.21,1
Barcelona - Atl. Madrid&nbsp;,1.46,1
Villarreal - Getafe&nbsp;,1.31,1
Elche - Barcelona&nbsp;,1.34,1
Real Madrid - Atl. Madrid&nbsp;,1.49,0
Sevilla - Granada CF&nbsp;,1.36,1
Barcelona - Elche&nbsp;,1.07,1
Ath Bilbao - Alcoyano&nbsp;,1.16,1
Atl. Madrid - L Hospitalet&nbsp;,1.04,0
Real Sociedad - R. Oviedo&nbsp;,1.24,1
Villarreal - Cadiz CF&nbsp;,1.2,1
Barcelona - Huesca&nbsp;,1.03,1
Valencia - Rayo Vallecano&nbsp;,1.36,0
Cadiz CF - Villarreal&nbsp;,1.45,1
Ath Bilbao - Barcelona&nbsp;,1.18,1
Barcelona - Villarreal&nbsp;,1.21,1
Barcelona - Atl. Madrid&nbsp;,1.46,1
Villarreal - Getafe&nbsp;,1.31,1
Elche - Barcelona&nbsp;,1.34,1
Real Madrid - Atl. Madrid&nbsp;,1.49,0
Sevilla - Granada CF&nbsp;,1.36,1
Barcelona - Elche&nbsp;,1.07,1
Ath Bilbao - Alcoyano&nbsp;,1.16,1
Atl. Madrid - L Hospitalet&nbsp;,1.04,0
Real Sociedad - R. Oviedo&nbsp;,1.24,1
Villarreal - Cadiz CF&nbsp;,1.2,1
Barcelona - Huesca&nbsp;,1.03,1
Valencia - Rayo Vallecano&nbsp;,1.36,0
Cadiz CF - Villarreal&nbsp;,1.45,1
Ath Bilbao - Barcelona&nbsp;,1.18,1
Barcelona - Villarreal&nbsp;,1.21,1
Barcelona - Atl. Madrid&nbsp;,1.46,1
Villarreal - Getafe&nbsp;,1.31,1
Elche - Barcelona&nbsp;,1.34,1
Real Madrid - Atl. Madrid&nbsp;,1.49,0
Sevilla - Granada CF&nbsp;,1.36,1
Barcelona - Elche&nbsp;,1.07,1
Ath Bilbao - Alcoyano&nbsp;,1.16,1
Atl. Madrid - L Hospitalet&nbsp;,1.04,0
Real Sociedad - R. Oviedo&nbsp;,1.24,1
Villarreal - Cadiz CF&nbsp;,1.2,1
Barcelona - Huesca&nbsp;,1.03,1
Valencia - Rayo Vallecano&nbsp;,1.36,0
Cadiz CF - Villarreal&nbsp;,1.45,1
Real Sociedad - Barcelona&nbsp;,1.37,0
Barcelona - Real Sociedad&nbsp;,1.13,1
Barcelona - Levante&nbsp;,1.1,1
Real Madrid - Espanyol&nbsp;,1.13,1
Atl. Madrid - Ath Bilbao&nbsp;,1.44,1
Levante - Barcelona&nbsp;,1.17,1
Real Sociedad - Santander&nbsp;,1.22,1
Espanyol - Real Madrid&nbsp;,1.29,1
Getafe - Barcelona&nbsp;,1.2,1
Osasuna - Real Madrid&nbsp;,1.28,1
Ath Bilbao - Betis&nbsp;,1.32,1
Atl. Madrid - Valencia&nbsp;,1.34,1
Real Madrid - Osasuna&nbsp;,1.08,1
Barcelona - Getafe&nbsp;,1.09,1
Ath Bilbao - Celta Vigo&nbsp;,1.37,1
Espanyol - Jaen&nbsp;,1.41,1
Valencia - Gimnastic&nbsp;,1.14,1
Real Madrid - Olimpic Xativa&nbsp;,1.02,1
Sevilla - Santander&nbsp;,1.25,0
Atl. Madrid - Sant Andreu&nbsp;,1.04,1
Betis - Lleida&nbsp;,1.26,0
Real Sociedad - Algeciras&nbsp;,1.14,1
Barcelona - Cartagena&nbsp;,1.03,1
Gimnastic - Valencia&nbsp;,1.3,0
Real Sociedad - Barcelona&nbsp;,1.37,0
Barcelona - Real Sociedad&nbsp;,1.13,1
Barcelona - Levante&nbsp;,1.1,1
Real Madrid - Espanyol&nbsp;,1.13,1
Atl. Madrid - Ath Bilbao&nbsp;,1.44,1
Levante - Barcelona&nbsp;,1.17,1
Real Sociedad - Santander&nbsp;,1.22,1
Espanyol - Real Madrid&nbsp;,1.29,1
Getafe - Barcelona&nbsp;,1.2,1
Osasuna - Real Madrid&nbsp;,1.28,1
Ath Bilbao - Betis&nbsp;,1.32,1
Atl. Madrid - Valencia&nbsp;,1.34,1
Real Madrid - Osasuna&nbsp;,1.08,1
Barcelona - Getafe&nbsp;,1.09,1
Ath Bilbao - Celta Vigo&nbsp;,1.37,1
Espanyol - Jaen&nbsp;,1.41,1
Valencia - Gimnastic&nbsp;,1.14,1
Real Madrid - Olimpic Xativa&nbsp;,1.02,1
Sevilla - Santander&nbsp;,1.25,0
Atl. Madrid - Sant Andreu&nbsp;,1.04,1
Betis - Lleida&nbsp;,1.26,0
Real Sociedad - Algeciras&nbsp;,1.14,1
Barcelona - Cartagena&nbsp;,1.03,1
Gimnastic - Valencia&nbsp;,1.3,0
Real Sociedad - Barcelona&nbsp;,1.37,0
Barcelona - Real Sociedad&nbsp;,1.13,1
Barcelona - Levante&nbsp;,1.1,1
Real Madrid - Espanyol&nbsp;,1.13,1
Atl. Madrid - Ath Bilbao&nbsp;,1.44,1
Levante - Barcelona&nbsp;,1.17,1
Real Sociedad - Santander&nbsp;,1.22,1
Espanyol - Real Madrid&nbsp;,1.29,1
Getafe - Barcelona&nbsp;,1.2,1
Osasuna - Real Madrid&nbsp;,1.28,1
Ath Bilbao - Betis&nbsp;,1.32,1
Atl. Madrid - Valencia&nbsp;,1.34,1
Real Madrid - Osasuna&nbsp;,1.08,1
Barcelona - Getafe&nbsp;,1.09,1
Ath Bilbao - Celta Vigo&nbsp;,1.37,1
Espanyol - Jaen&nbsp;,1.41,1
Valencia - Gimnastic&nbsp;,1.14,1
Real Madrid - Olimpic Xativa&nbsp;,1.02,1
Sevilla - Santander&nbsp;,1.25,0
Atl. Madrid - Sant Andreu&nbsp;,1.04,1
Betis - Lleida&nbsp;,1.26,0
Real Sociedad - Algeciras&nbsp;,1.14,1
Barcelona - Cartagena&nbsp;,1.03,1
Gimnastic - Valencia&nbsp;,1.3,0
Malaga - Barcelona&nbsp;,1.31,1
Sevilla - Zaragoza&nbsp;,1.32,1
Atl. Madrid - Betis&nbsp;,1.36,1
Barcelona - Malaga&nbsp;,1.14,0
Real Madrid - Valencia&nbsp;,1.32,1
Barcelona - Cordoba&nbsp;,1.11,1
Real Madrid - Celta Vigo&nbsp;,1.13,1
Malaga - Eibar&nbsp;,1.4,1
Atl. Madrid - Getafe&nbsp;,1.42,1
Celta Vigo - Real Madrid&nbsp;,1.41,0
Ath Bilbao - Eibar&nbsp;,1.27,0
Cordoba - Barcelona&nbsp;,1.19,1
Barcelona - Alaves&nbsp;,1.08,1
Atl. Madrid - Jaen&nbsp;,1.16,1
Levante - Melilla&nbsp;,1.35,1
